"filename", "language", "Python", "comment", "blank", "total"
"c:\Users\adamo\Documents\GitHub\Omega\src\main.py", "Python", 3, 0, 0, 3
"c:\Users\adamo\Documents\GitHub\Omega\src\quiz.py", "Python", 43, 0, 9, 52
"c:\Users\adamo\Documents\GitHub\Omega\src\quizGUI.py", "Python", 56, 0, 16, 72
"c:\Users\adamo\Documents\GitHub\Omega\src\quizUI.py", "Python", 37, 0, 11, 48
"Total", "-", 139, 0, 36, 175
