"filename", "language", "Python", "comment", "blank", "total"
"c:\Users\adamo\Documents\GitHub\Omega\src\test_main.py", "Python", -98, 0, -16, -114
"c:\Users\adamo\Documents\GitHub\Omega\src\tests\test_main.py", "Python", 98, 0, 16, 114
"Total", "-", 0, 0, 0, 0
