"filename", "language", "Python", "comment", "blank", "total"
"c:\Users\adamo\Documents\GitHub\Omega\src\main.py", "Python", 20, 0, 3, 23
"c:\Users\adamo\Documents\GitHub\Omega\src\math_tests.py", "Python", -22, 1, -4, -25
"c:\Users\adamo\Documents\GitHub\Omega\src\math_testsGUI.py", "Python", 106, 1, 43, 150
"c:\Users\adamo\Documents\GitHub\Omega\src\math_testsUI.py", "Python", 27, 1, 5, 33
"Total", "-", 131, 3, 47, 181
