"filename", "language", "Python", "comment", "blank", "total"
"c:\Users\adamo\Documents\GitHub\Omega\src\guideGUI.py", "Python", 0, 0, 1, 1
"c:\Users\adamo\Documents\GitHub\Omega\src\guideUI.py", "Python", 73, 8, 6, 87
"c:\Users\adamo\Documents\GitHub\Omega\src\tests\test_main.py", "Python", 0, 0, 1, 1
"Total", "-", 73, 8, 8, 89
